id_cas;cas_numEtude;id_temoignage;tem_new;tem_chrono;obs_chrono;tem_nom_dossier;tem_title_nickname;tem_title_type;tem_resume;tem_Gi;tem_Ti;tem_Ti_type;tem_TComi;tem_age;tem_genre;tem_adr_commune;tem_adr_CP;tem_adr_dpt;tem_adr_pays;tem_xp_formation_niveau_type;tem_xp_activite_type;tem_xp_aero;tem_xp_aero_niveau;tem_xp_astro;tem_xp_astro_niveau;tem_xp_topo;tem_xp_topo_niveau;tem_xp_UFO;tem_xp_UFO_niveau;tem_obs_moyen;tem_emotions_lib;tem_activite_lib;tem_avis_interpretation_lib;tem_avis_interet_lib;tem_avis_change_lib;tem_avis_science_lib;tem_experience_change_lib;tem_photos_retouchees;tem_plans;tem_croquis;tem_public;tem_GD;tem_A;tem_PVi;tem_numSEPRA;tem_catno;id_temoignage_old;nom_temoignage_old;id_observation;obs_nb;obs_description;obs_commune_or_trajet;obs_tem_dep;obs_tem_dep_label;obs_tem_dep_vitesse;obs_AAAA;obs_MM;obs_JJ;obs_date_heure;obs_heure_plage;obs_heure_deb;obs_heure_fin;obs_heure;obs_heure_delta;obs_heure_tranche_horaire;obs_heure_approx;obs_duree_hms;obs_duree_lib;obs_duree_type;obs_1_adr_commune;obs_1_adr_CP;obs_1_adr_dpt;obs_1_adr_pays;obs_1_adr_commune_2;obs_1_adr_CP_2;obs_1_adr_dpt_2;obs_1_adr_pays_2;obs_1_cadre_reference;obs_1_cadre_reference_type;obs_1_lat;obs_1_lon;obs_1_pos_err;obs_1_env_sol;obs_1_env_sol_type;obs_1_env_relief_type;obs_conditions_tem_activite;obs_1_heure;obs_1_duree_type;obs_1_azimut;obs_1_azimut_lib;obs_1_elevation;obs_1_elevation_lib;obs_1_dist_lib;obs_1_dist_approx_type;obs_1_alt;obs_1_alt_lib;obs_1_cap;obs_1_cap_lib;obs_1_trajectoire_types;obs_1_trajectoire_lib;obs_1_dynamique_types;obs_1_vitesse_ang;obs_1_vitesse_lib;obs_1_vitesse_types;obs_1_taille_apparente_lib;obs_1_taille_apparente_type;obs_1_taille_apparente_abs;obs_1_env_odeurs_types;obs_1_tem_reaction_types;obs_conditions_apparition;obs_conditions_apparition_txt;obs_conditions_obs_direct;obs_conditions_obs_indirect;obs_conditions_env_bruit;obs_conditions_tem_activite_lib;obs_conditions_meteo;obs_conditions_meteo_lib;obs_conditions_astro;obs_conditions_astro_lib;obs_conditions_emotions;obs_1_forme_lib;obs_1_forme_types;obs_1_PAN_nature;obs_1_PAN_nature_type;obs_1_caracteristiques_types;obs_1_couleur_lib;obs_1_couleur_types;obs_1_luminosite_lib;obs_1_luminosite_types;obs_1_halo_lib;obs_1_bruit_lib;obs_1_bruit_nature_types;obs_1_bruit_intensite_types;obs_1_PAN_taille;obs_1_PAN_altitude;obs_1_distance_abs;obs_1_PAN_pos_lat;obs_1_PAN_pos_lon;obs_1_PAN_pos_approx;obs_2_cadre_reference;obs_2_cadre_reference_type;obs_2_lat;obs_2_alt;obs_2_lon;obs_2_pos_err;obs_2_env_sol;obs_2_env_sol_type;obs_2_env_relief_type;obs_2_heure;obs_2_duree_type;obs_2_azimut;obs_2_azimut_lib;obs_2_elevation;obs_2_elevation_lib;obs_2_dist_lib;obs_2_dist_approx_type;obs_2_alt_lib;obs_2_cap;obs_2_cap_lib;obs_2_trajectoire_types;obs_2_trajectoire_lib;obs_2_dynamique_types;obs_2_vitesse_ang;obs_2_vitesse_lib;obs_2_vitesse_types;obs_2_taille_apparente_lib;obs_2_taille_apparente_type;obs_2_taille_apparente_abs;obs_2_env_odeurs_types;obs_2_tem_reaction_types;obs_2_forme_lib;obs_2_forme_types;obs_2_PAN_nature;obs_2_PAN_nature_type;obs_2_caracteristiques_types;obs_2_couleur_lib;obs_2_couleur_types;obs_2_luminosite_lib;obs_2_luminosite_types;obs_2_halo_lib;obs_2_bruit_lib;obs_2_bruit_nature_types;obs_2_bruit_intensite_types;obs_2_PAN_taille;obs_2_PAN_altitude;obs_2_distance_abs;obs_2_PAN_pos_lat;obs_2_PAN_pos_lon;obs_2_PAN_pos_approx;obs_3_adr_bat;obs_3_adr_num_voie;obs_3_adr_type_voie;obs_3_adr_nom_voie;obs_3_adr_commune;obs_3_adr_CP;obs_3_adr_dpt;obs_3_adr_pays;obs_3_adr_lieu;obs_3_cadre_reference;obs_3_cadre_reference_type;obs_3_lat;obs_3_alt;obs_3_lon;obs_3_pos_err;obs_3_env_sol;obs_3_env_sol_type;obs_3_env_relief_type;obs_3_heure;obs_3_duree_type;obs_3_azimut;obs_3_azimut_lib;obs_3_elevation;obs_3_elevation_lib;obs_3_dist_lib;obs_3_dist_approx_type;obs_3_alt_lib;obs_3_cap;obs_3_cap_lib;obs_3_trajectoire_types;obs_3_trajectoire_lib;obs_3_dynamique_types;obs_3_vitesse_ang;obs_3_vitesse_lib;obs_3_vitesse_types;obs_3_taille_apparente_lib;obs_3_taille_apparente_type;obs_3_taille_apparente_abs;obs_3_env_odeurs_types;obs_3_tem_reaction_types;obs_conditions_disparition;obs_conditions_disparition_txt;obs_3_forme_lib;obs_3_forme_types;obs_3_PAN_nature;obs_3_PAN_nature_type;obs_3_caracteristiques_types;obs_3_couleur_lib;obs_3_couleur_types;obs_3_luminosite_lib;obs_3_luminosite_types;obs_3_halo_lib;obs_3_bruit_lib;obs_3_bruit_nature_types;obs_3_bruit_intensite_types;obs_3_PAN_taille;obs_3_distance_abs;obs_3_PAN_altitude;obs_3_PAN_pos_lat;obs_3_PAN_pos_lon;obs_3_PAN_pos_approx;obs_incli;obs_incli_lib;obs_deg_parcouru;obs_nb_PAN;obs_nb_PAN_lib;obs_formation;obs_formation_type;obs_caracteristiques;obs_continuite;obs_continuite_type;obs_PAN_calculs;obs_envt_equipements_actifs
1017;1980-11-00821;3321;0;;1980.11.55;"MURE (LA) (38) 11.11.1980 T2";;;;;2;T;2;;H;;;;;;"32. Cadres de la fonction publique, professions intellectuelles et  artistiques";;;;;;;;;;;;;;;;;;;;O;2653;;2;1980308424;;;;3241;1;;1;;;;1980;11;11;"1980-11-11 18:36:00";18:36;;;18:36:00;0;;;;;;"MURE (LA)";38350;38;FR;;;;;;Ciel;44.9;5.8;0.0;;"Territoires artificialises - Zones urbanisees";;;;;0.00;;;"30 degres";;;872;;135.00;;"Lineaire ou Rectiligne";;;;;Rapide;ballon;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Tres nuageux ou couvert";;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objet unique";;Vert;;;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Phenomene";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;" Engin";;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3322;0;;1980.11.56;"MURE (LA) (38) 11.11.1980 T3";;;;;3;T;3;;H;;;;;;"32. Cadres de la fonction publique, professions intellectuelles et  artistiques";;;;;;;;;;;;;;;;;;;;O;2654;;3;1980308424;;;;3242;1;;1;;;;1980;11;11;"1980-11-11 18:36:00";18:36;;;18:36:00;0;;;5s;;;"MURE (LA)";38350;38;;;;;;;Ciel;44.9;5.8;0.0;;"Territoires artificialises - Zones urbanisees";;;;;0.00;;;;;;872;;135.00;;"Lineaire ou Rectiligne";;;;;Rapide;"10 mm de diametre";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Tres nuageux ou couvert";;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Phenomene";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Engin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3323;0;;1980.11.57;"MURE (LA) (38) 11.11.1980 T4";;;;;4;T;4;"20 - 29 ans";H;;;;;;;;;;;;;;;;;;;;;;;;;;O;2655;;4;1980308424;;;;3243;1;;1;;;;1980;11;11;"1980-11-11 18:45:00";18:45;;;18:45:00;0;;;15s;;;"MURE (LA)";38350;38;;;;;;;Ciel;44.9;5.8;0.0;;"Territoires artificialises - Zones industrielles ou commerciales et reseaux de communication - Reseaux routier et ferroviaire et espaces associes";;;;;;;;"30 metres de hauteur";;;872;;0.00;;"Stationnaire, Immobile";;;;;"Nulle, Immobile, Stationnaire";;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Tres nuageux ou couvert";;;;;;;;" Phenomene";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3373;0;;1980.11.107;"NAUSSAC (48) 11.11.1980";;;;;1;T;;"20 - 29 ans";H;;;;;;;;;;;;;;;;;;;;;;;;;;O;2705;;1;1980308439;;;;3293;1;;1;;;;1980;11;11;"1980-11-11 18:30:00";18:30;;;18:30:00;0;;;;;Inconnu;NAUSSAC;48300;48;FR;;;;;;Ciel;44.8;3.8;0.0;;"Territoires artificialises - Zones industrielles ou commerciales et reseaux de communication - Reseaux routier et ferroviaire et espaces associes";;;;;90.00;;;;;;940;;;;Inconnu;;;;;Rapide;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objet unique";;Vert;;;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3362;0;;1980.11.96;"NEUVEGLISE (15) 11.11.1980 T2";;;;;2;T;2;"50 - 59 ans";H;;;;;;"69. Ouvriers agricoles";;;;;;;;;;;;;;;;;;;;O;2694;;2;1980308436;;;;3282;1;;1;;;;1980;11;11;"1980-11-11 18:30:00";18:30;;;18:30:00;0;;;40s;;;NEUVEGLISE;15260;15;FR;;;;;;Ciel;44.9;3;0.1;;"Territoires artificialises - Zones urbanisees";;;;;0.00;;;;;;930;;135.00;;"Lineaire ou Rectiligne";;;;;Rapide;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objets multiples";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Engin";;;Bleu;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;" Phenomene";;;;;;;;;;;;;;;;;;;;2;;;;;"Observation en continu";;
1017;1980-11-00821;9168;0;2017.02.03;;"PIANOTTOLI-CALDARELLO (20) 11.11.1980";;;"observation du deplacement d'une boule de feu e basse altitude avec trainee formee par des virgules de feu";1;1;T;;"60 - 69 ans";H;PIANOTELLO-CALDARELLO;20131;20;FR;;"69. Ouvriers agricoles";;;;;;;;;;;;;;;;;;;;O;;;;1980311928;;;"TAMPON : 80306544";8961;1;;1;;;;1980;11;11;"1980-11-11 18:31:00";18:31:00-18:33:00;;;;0;;;2/3m;;;PIANOTTOLI-CALDARELLO;20131;20;FR;;;;;;;41.5;9.1;3.7;"Devant moi,les gorges d'Heric";;;;;;;;;;;;74;;;;;;;;;;;;;;;;;;;;"J'etais en voiture,pour me rendre e ce lieu en tant que passager avant droit";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1017;1980-11-00821;3331;0;;1980.11.65;"PIERREFONTAINE-LES-VARANS (25) 11.11.1980 T1";;;;;1;T;1;"50 - 59 ans";H;;;;;;"5. Employes";;;;;;;;;;;;;;;;;;;;O;2663;;1;1980308428;;;;3251;1;;1;;;;1980;11;11;"1980-11-11 18:40:00";18:40;;;18:40:00;0;;;;;Inconnu;PIERREFONTAINE-LES-VARANS;25510;25;FR;;;;;;Ciel;47.2;6.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;;;"altitude de 80 metres";;;694;;180.00;;"Lineaire ou Rectiligne";;;;;Rapide;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;ogive;"3D - 2 axes de symetrie - Ovoede";;" Objet";"Objet unique";;Multicolore;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Engin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;" Phenomene";;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3332;0;;1980.11.66;"PIERREFONTAINE-LES-VARANS (25) 11.11.1980 T2";;;;;2;T;2;"50 - 59 ans";F;;;;;;"7. Retraites";;;;;;;;;;;;;;;;;;;;O;2664;;2;1980308428;;;;3252;1;;1;;;;1980;11;11;"1980-11-11 18:40:00";18:40;;;18:40:00;0;;;;;;PIERREFONTAINE-LES-VARANS;25510;25;;;;;;;Ciel;47.2;6.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;135.00;;;;;;694;;180.00;;Inconnu;;;;;Rapide;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;;;" Termes descriptifs (lumieres, forme, etc.)";"Objet unique";;;;Inconnue;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3368;0;;1980.11.102;"POLIGNAC (43) 11.11.1980";;;;;6;T;;"40 - 49 ans";H;;;;;;"3. Cadres et professions intellectuelles superieures";;;;;;;;;;;;;;;;;;;;O;2700;;6;1980308437;;;;3288;1;;1;;;;1980;11;11;"1980-11-11 18:30:00";18:30;;;18:30:00;0;;;;;;POLIGNAC;43000;43;;;;;;;Ciel;45.1;3.9;0.0;;"Territoires artificialises - Zones industrielles ou commerciales et reseaux de communication - Reseaux routier et ferroviaire et espaces associes";;;;;90.00;;;;;;727;;;;Descendante;;;;;Rapide;"4 fois la lune";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;disque;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objet unique";;"Jaune, Ambre";;;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;"3D - 2 axes de symetrie - Ovoede";;" Phenomene";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3282;0;;1980.11.16;"PORT-SAINT-LOUIS-DU-RHONE (13) 11.11.1980";;;;;1;T;;;H;;;;;;"51. Employes de la fonction publique";;;;;;;;;;;;;;;;;;;;O;2614;;1;1980308415;;;;3202;1;;1;;;;1980;11;11;"1980-11-11 18:35:00";18:35;;;18:35:00;0;;;5s;;;PORT-SAINT-LOUIS-DU-RHONE;13230;13;FR;;;;;;Ciel;43.4;4.8;0.1;;"Territoires agricoles";;;;;;;;;;;2;;180.00;;"Lineaire ou Rectiligne";;;;;Rapide;"1,5 cm de longueur";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 1 axe de symetrie - Conique";;" Objet";"Traenee, Queue";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3365;0;;1980.11.99;"PUY-EN-VELAY (LE) (43) 11.11.1980 T2";;;;;3;T;2;;H;;;;;;"3. Cadres et professions intellectuelles superieures";;;;;;;;;;;;;;;;;;;;O;2697;;3;1980308437;;;;3285;1;;1;;;;1980;11;11;"1980-11-11 18:30:00";18:30;;;18:30:00;0;;;30s;;;"PUY-EN-VELAY (LE)";43000;43;;;;;;;Ciel;45;3.9;0.0;;"Territoires artificialises - Zones urbanisees";;;;;0.00;;;;;;623;;135.00;;"Lineaire ou Rectiligne";;;;;Inconnu;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;;;" Phenomene";"Objets multiples";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Halo(s) lumineux";;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;"Observation en continu";;
1017;1980-11-00821;3280;0;;1980.11.14;"QUENZA (2A) 11.11.1980 T1";;;;;1;T;1;"40 - 49 ans";H;;;;;;"69. Ouvriers agricoles";;;;;;;;;;;;;;;;;;;;O;2612;;1;1980308414;;;;3200;1;;1;;;;1980;11;11;"1980-11-11 18:30:00";18:30;;;18:30:00;0;;;;;Inconnu;QUENZA;20122;2A;;;;;;;Ciel;41.8;9.1;0.1;;"Territoires agricoles";;;;;90.00;;;;;;805;;;;Inconnu;;;;;Lente;"30 cm";"x < 0.04e ou ""Ponctuelle""";;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;;"3D - 1 axe de symetrie - Conique";;" Objet";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Phenomene";;;"Jaune, Ambre";;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;" Engin";;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3317;0;;1980.11.51;"REMOLLON (05) 11.11.1980 T1";;;;;1;T;1;;H;;;;;;"7. Retraites";;;;;;;;;;;;;;;;;;;;O;2649;;1;1980308423;;;;3237;1;;1;;;;1980;11;11;"1980-11-11 18:30:00";18:30;;;18:30:00;0;;;30s;;;REMOLLON;5190;05;;;;;;;Ciel;44.5;6.2;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;;;"15 metres de hauteur";;;671;;180.00;;Inconnu;;;;" 10 km/h";;"10 nmetres de longueur sur 5 metres  de hauteur.";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;;;" Engin";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3318;0;;1980.11.52;"REMOLLON (05) 11.11.1980 T2";;;;;2;T;2;;F;;;;;;"5. Employes";;;;;;;;;;;;;;;;;;;;O;2650;;2;1980308423;;;;3238;1;;1;;;;1980;11;11;"1980-11-11 18:30:00";18:30;;;18:30:00;0;;;30s;;;REMOLLON;5190;05;;;;;;;Ciel;44.5;6.2;0.0;;"Territoires artificialises - Zones urbanisees";;;;;90.00;;;;;;671;;;;"Lineaire ou Rectiligne";;;;;Rapide;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;"forme allongee";"Autre forme non categorisee";;" Objet";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Engin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3319;0;;1980.11.53;"REMOLLON (05) 11.11.1980 T3";;;;;3;T;3;;F;;;;;;"7. Retraites";;;;;;;;;;;;;;;;;;;;O;2651;;3;1980308423;;;;3239;1;;1;;;;1980;11;11;"1980-11-11 18:45:00";18:45;;;18:45:00;0;;;30s;;;REMOLLON;5190;05;;;;;;;Ciel;44.5;6.2;0.0;;"Territoires artificialises - Zones urbanisees";;;;;90.00;;;;;;671;;;;Inconnu;;;;;Lente;helicoptere;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;helicoptere;"Autre forme non categorisee";;" Objet";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Engin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;" Phenomene";;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3305;0;;1980.11.39;"SAINT-DIER-D'AUVERGNE (63) 11.11.1980 T1";;;;;1;T;1;"30 - 39 ans";H;;;;;;;;;;;;;;;;;;;;;;;;;;O;2637;;1;1980308422;;;;3225;1;;1;;;;1980;11;11;"1980-11-11 18:50:00";18:50;;;18:50:00;0;;;10s;;;SAINT-DIER-D'AUVERGNE;63520;63;;;;;;;Ciel;45.7;3.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;;;;;;448;;180.00;;Inconnu;;;;;Lente;"+ important que la lune";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objet unique";;Bleu;;;;;Inconnu;;;;;;;;;;;;;0.0;;"Territoires agricoles";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vert;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3314;0;;1980.11.48;"SAINT-DIER-D'AUVERGNE (63) 11.11.1980 T10";;;;;10;T;10;"40 - 49 ans";H;;;;;;;;;;;;;;;;;;;;;;;;;;O;2646;;10;1980308422;;;;3234;1;;1;;;;1980;11;11;"1980-11-11 18:15:00";18:15;;;18:15:00;0;;;2/3m;;;SAINT-DIER-D'AUVERGNE;63520;63;FR;;;;;;Ciel;45.7;3.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;;;;;;448;;0.00;;"Lineaire ou Rectiligne";;;;;Inconnu;lune;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Traenee, Queue";;Vert;;;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Jaune, Ambre";;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3315;0;;1980.11.49;"SAINT-DIER-D'AUVERGNE (63) 11.11.1980 T11";;;;;11;T;11;"40 - 49 ans";H;;;;;;;;;;;;;;;;;;;;;;;;;;O;2647;;11;1980308422;;;;3235;1;;1;;;;1980;11;11;"1980-11-11 18:30:00";18:30;;;18:30:00;0;;;15s;;;SAINT-DIER-D'AUVERGNE;63520;63;FR;;;;;;Ciel;45.7;3.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;0.00;;;;;;448;;135.00;;Inconnu;;;;;Inconnu;"1 metre de diametre";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Phenomene";;;"Jaune, Ambre";;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3316;0;;1980.11.50;"SAINT-DIER-D'AUVERGNE (63) 11.11.1980 T12";;;;;12;T;12;"50 - 59 ans";H;;;;;;;;;;;;;;;;;;;;;;;;;;O;2648;;12;1980308422;;;;3236;1;;1;;;;1980;11;11;"1980-11-11 19:00:00";19:00;;;19:00:00;0;;;15/20s;;;SAINT-DIER-D'AUVERGNE;63520;63;;;;;;;Ciel;45.7;3.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;0.00;;;;;;448;;135.00;;Inconnu;;;;;Lente;lune;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Phenomene";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
1017;1980-11-00821;3310;0;;1980.11.44;"SAINT-DIER-D'AUVERGNE (63) 11.11.1980 T6";;;;;6;T;6;"30 - 39 ans";H;;;;;;;;;;;;;;;;;;;;;;;;;;O;2642;;6;1980308422;;;;3230;1;;1;;;;1980;11;11;"1980-11-11 19:00:00";19:00;;;19:00:00;0;;;10s;;;SAINT-DIER-D'AUVERGNE;63520;63;;;;;;;Ciel;45.7;3.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;;;;;;448;;180.00;;"Lineaire ou Rectiligne";;;;;Rapide;"1 metre de diametre";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objet unique";;Vert;;;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rouge;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
